Team,RoundOrder,Date,Year,Total Points,Cumulative Points
Sydney,10,20/5/2022,2022,13.9,141.61
Sydney,10,20/5/2023,2023,14.9,129.28
Sydney,10,22/5/2021,2021,13.6,132.48
Sydney,10,24/5/2019,2019,11.7,113.49
Sydney,10,26/5/2017,2017,11.9,136.92
Sydney,10,26/5/2018,2018,10.7,132.01999999999998
Sydney,10,27/5/2016,2016,14.7,157.1
Sydney,10,3/6/2012,2012,20.12,153.96
Sydney,10,6/6/2015,2015,13.15,134.25
Sydney,10,6/8/2020,2020,6.5,81.83
Sydney,11,1/6/2018,2018,13.13,145.15
Sydney,11,1/6/2019,2019,8.15,121.64
Sydney,11,13/6/2015,2015,14.7,148.95
Sydney,11,26/5/2023,2023,11.11,140.39000000000001
Sydney,11,27/5/2022,2022,16.1,157.71
Sydney,11,29/5/2014,2014,22.16,144.32
Sydney,11,30/5/2021,2021,15.1,147.57999999999998
Sydney,11,4/6/2016,2016,11.13,168.23
Sydney,11,8/6/2013,2013,19.13,173.17
Sydney,11,9/6/2012,2012,13.8,167.76
Sydney,12,12/6/2016,2016,9.9,178.13
Sydney,12,13/8/2020,2020,10.6,92.43
Sydney,12,4/6/2022,2022,10.13,167.84
Sydney,12,5/6/2021,2021,13.14,160.72
Sydney,12,8/6/2014,2014,17.7,162.02
Sydney,12,8/6/2017,2017,12.16,149.08
Sydney,12,9/6/2018,2018,19.12,164.26999999999998
Sydney,12,9/6/2019,2019,18.8,140.44
Sydney,13,11/6/2021,2021,7.9,168.62
Sydney,13,14/6/2014,2014,14.14,176.16
Sydney,13,15/6/2018,2018,10.12,174.39
Sydney,13,17/6/2017,2017,12.8,161.88
Sydney,13,19/6/2016,2016,12.14,190.27
Sydney,13,22/6/2012,2012,12.8,180.56
Sydney,13,22/6/2013,2013,8.6,181.77
Sydney,13,22/8/2020,2020,2.7,95.13
Sydney,13,26/6/2015,2015,11.11,160.06
Sydney,13,8/6/2023,2023,9.12,149.51
Sydney,14,16/6/2023,2023,12.9,162.41
Sydney,14,18/6/2022,2022,8.11,175.95000000000002
Sydney,14,2/7/2015,2015,14.1,174.16
Sydney,14,20/6/2014,2014,9.8,185.96
Sydney,14,21/6/2019,2019,12.1,152.54
Sydney,14,23/6/2017,2017,11.2,173.08
Sydney,14,28/6/2013,2013,8.17,189.94
Sydney,14,29/8/2020,2020,7.5,102.63
Sydney,14,30/6/2012,2012,19.18,199.74
Sydney,15,12/7/2015,2015,10.1,184.26
Sydney,15,2/7/2016,2016,11.13,201.4
Sydney,15,24/6/2023,2023,31.19,193.6
Sydney,15,25/6/2022,2022,12.11,188.06
Sydney,15,26/6/2021,2021,10.11,178.73
Sydney,15,28/6/2014,2014,15.16,201.12
Sydney,15,28/6/2018,2018,11.1,185.49
Sydney,15,29/6/2019,2019,14.9,167.44
Sydney,15,3/9/2020,2020,10.7,113.33
Sydney,15,30/6/2017,2017,11.19,184.27
Sydney,15,7/7/2012,2012,16.14,215.88
Sydney,15,7/7/2013,2013,16.2,206.14
Sydney,16,14/7/2013,2013,24.27,230.41
Sydney,16,15/7/2012,2012,18.13,234.01
Sydney,16,18/7/2015,2015,7.15,191.41
Sydney,16,2/7/2022,2022,12.14,200.20000000000002
Sydney,16,30/6/2023,2023,6.18,199.78
Sydney,16,4/7/2021,2021,18.1,196.82999999999998
Sydney,16,5/7/2018,2018,9.5,194.99
Sydney,16,6/7/2014,2014,10.19,211.31
Sydney,16,6/7/2019,2019,9.12,176.56
Sydney,16,8/7/2016,2016,15.8,217.2
Sydney,16,8/7/2017,2017,17.16,201.43
Sydney,16,8/9/2020,2020,8.4,121.73
Sydney,17,11/7/2021,2021,11.13,207.96
Sydney,17,12/7/2014,2014,18.14,229.45
Sydney,17,13/7/2019,2019,8.14,184.7
Sydney,17,13/9/2020,2020,6.5,128.23
Sydney,17,14/7/2016,2016,10.1,227.3
Sydney,17,15/7/2017,2017,14.12,215.55
Sydney,17,15/7/2018,2018,16.8,211.79
Sydney,17,21/7/2013,2013,17.11,247.51999999999998
Sydney,17,22/7/2012,2012,15.15,249.16
Sydney,17,26/7/2015,2015,7.9,199.31
Sydney,17,6/7/2023,2023,11.9,211.68
Sydney,17,8/7/2022,2022,17.18,217.38
Sydney,18,1/8/2015,2015,17.15,216.46
Sydney,18,13/7/2023,2023,11.12,222.8
Sydney,18,16/7/2022,2022,11.16,228.54
Sydney,18,18/7/2021,2021,15.8,223.76
Sydney,18,20/7/2019,2019,7.9,192.6
Sydney,18,20/9/2020,2020,9.9,138.13
Sydney,18,21/7/2018,2018,8.16,219.95
Sydney,18,22/7/2017,2017,14.17,229.72
Sydney,18,23/7/2016,2016,10.14,237.44
Sydney,18,26/7/2014,2014,13.16,242.61
Sydney,18,28/7/2012,2012,19.12,268.28
Sydney,18,28/7/2013,2013,16.14,263.65999999999997
Sydney,19,1/8/2014,2014,11.13,253.74
Sydney,19,22/7/2023,2023,16.9,239.7
Sydney,19,23/7/2022,2022,17.16,245.7
Sydney,19,25/7/2021,2021,14.14,237.9
Sydney,19,27/7/2018,2018,10.6,230.54999999999998
Sydney,19,28/7/2017,2017,9.12,238.84
Sydney,19,28/7/2019,2019,12.8,205.4
Sydney,19,31/7/2016,2016,21.11,258.55
Sydney,19,4/8/2013,2013,21.8,285.46
Sydney,19,5/8/2012,2012,14.9,283.18
Sydney,19,8/8/2015,2015,9.9,226.36
Sydney,20,1/8/2021,2021,17.7,255.6
Sydney,20,10/8/2013,2013,10.11,295.57
Sydney,20,11/8/2012,2012,9.16,292.34
Sydney,20,14/8/2015,2015,13.9,240.26
Sydney,20,29/7/2023,2023,15.11,254.81
Sydney,20,3/8/2019,2019,12.9,218.3
Sydney,20,30/7/2022,2022,17.1,262.8
Sydney,20,4/8/2017,2017,16.11,254.95
Sydney,20,4/8/2018,2018,11.7,242.25
Sydney,20,6/8/2016,2016,14.16,272.71
Sydney,20,9/8/2014,2014,12.12,265.86
Sydney,21,10/8/2019,2019,7.14,225.44
Sydney,21,12/8/2017,2017,22.11,277.06
Sydney,21,12/8/2018,2018,13.9,256.15
Sydney,21,13/8/2016,2016,23.8,296.51
Sydney,21,16/8/2014,2014,19.13,284.99
Sydney,21,18/8/2013,2013,18.1,313.67
Sydney,21,19/8/2012,2012,26.11,318.45
Sydney,21,22/8/2015,2015,20.13,260.39
Sydney,21,5/8/2023,2023,15.6,270.41
Sydney,21,7/8/2021,2021,10.4,266.0
Sydney,21,7/8/2022,2022,18.18,280.98
Sydney,22,12/8/2023,2023,18.6,289.01
Sydney,22,14/8/2021,2021,13.13,279.13
Sydney,22,14/8/2022,2022,11.11,292.09000000000003
Sydney,22,16/8/2019,2019,15.5,240.94
Sydney,22,18/8/2017,2017,13.5,290.56
Sydney,22,18/8/2018,2018,11.14,267.29
Sydney,22,20/8/2016,2016,12.13,308.64
Sydney,22,24/8/2013,2013,7.6,321.27
Sydney,22,24/8/2014,2014,20.1,305.09000000000003
Sydney,22,25/8/2012,2012,14.11,332.56
Sydney,22,30/8/2015,2015,20.15,280.54
Sydney,23,1/9/2012,2012,11.12,343.68
Sydney,23,19/8/2023,2023,11.8,300.81
Sydney,23,21/8/2021,2021,21.1,300.23
Sydney,23,21/8/2022,2022,13.1,305.19
Sydney,23,24/8/2019,2019,17.7,258.64
Sydney,23,25/8/2018,2018,10.14,277.43
Sydney,23,26/8/2017,2017,21.12,311.68
Sydney,23,27/8/2016,2016,25.14,333.78
Sydney,23,30/8/2013,2013,16.4,337.67
Sydney,23,30/8/2014,2014,9.11,314.2
Sydney,23,5/9/2015,2015,19.13,299.67
Sydney,24,27/8/2023,2023,7.14,307.95
Sydney,25,28/8/2021,2021,10.13,310.36
Sydney,25,8/9/2018,2018,4.6,282.03
Sydney,25,8/9/2023,2023,9.14,317.09
Sydney,25,9/9/2017,2017,19.7,331.38
Sydney,26,10/9/2016,2016,7.13,340.91
Sydney,26,12/9/2015,2015,7.18,306.85
Sydney,26,2/9/2022,2022,14.7,319.89
Sydney,26,6/9/2013,2013,7.9,345.57
Sydney,26,6/9/2014,2014,13.15,327.35
Sydney,26,8/9/2012,2012,11.5,355.18
Sydney,27,14/9/2013,2013,13.8,359.37
Sydney,27,15/9/2017,2017,5.9,337.28
Sydney,27,17/9/2016,2016,18.1,359.01
Sydney,27,19/9/2015,2015,7.9,314.75
Sydney,28,17/9/2022,2022,14.11,334.0
Sydney,28,19/9/2014,2014,19.22,346.57
Sydney,28,21/9/2012,2012,13.18,368.36
Sydney,28,21/9/2013,2013,11.8,371.17
Sydney,28,23/9/2016,2016,15.7,374.71
Sydney,29,1/10/2016,2016,10.7,385.41
Sydney,29,24/9/2022,2022,8.4,342.4
Sydney,29,27/9/2014,2014,11.8,358.37
Sydney,29,29/9/2012,2012,14.7,383.06
West Coast,1,1/4/2012,2012,21.1,21.1
West Coast,1,18/3/2023,2023,12.1,12.1
West Coast,1,20/3/2022,2022,12.8,12.8
West Coast,1,21/3/2021,2021,12.11,12.11
West Coast,1,22/3/2020,2020,12.6,12.6
West Coast,1,23/3/2013,2013,11.14,11.14
West Coast,1,23/3/2014,2014,21.8,21.8
West Coast,1,23/3/2019,2019,8.1,8.1
West Coast,1,25/3/2018,2018,13.8,13.8
West Coast,1,26/3/2017,2017,21.1,21.1
West Coast,1,27/3/2016,2016,26.1,26.1
West Coast,1,4/4/2015,2015,14.3,14.3
West Coast,2,1/4/2017,2017,18.8,39.900000000000006
West Coast,2,1/4/2018,2018,18.13,31.93
West Coast,2,10/4/2015,2015,20.11,34.41
West Coast,2,13/6/2020,2020,6.1,18.7
West Coast,2,26/3/2023,2023,14.16,26.259999999999998
West Coast,2,27/3/2022,2022,8.11,20.91
West Coast,2,28/3/2021,2021,14.9,27.009999999999998
West Coast,2,3/4/2016,2016,7.11,33.21
West Coast,2,30/3/2014,2014,18.15,39.95
West Coast,2,30/3/2019,2019,16.8,24.9
West Coast,2,7/4/2012,2012,25.16,46.260000000000005
West Coast,2,7/4/2013,2013,15.8,26.94
West Coast,3,13/4/2013,2013,27.15,54.09
West Coast,3,15/4/2012,2012,23.12,69.38
West Coast,3,19/4/2015,2015,12.9,47.31
West Coast,3,2/4/2023,2023,9.13,35.39
West Coast,3,20/6/2020,2020,6.8,25.5
West Coast,3,3/4/2021,2021,16.12,43.13
West Coast,3,3/4/2022,2022,7.5,28.41
West Coast,3,5/4/2014,2014,12.11,52.06
West Coast,3,6/4/2019,2019,15.8,40.7
West Coast,3,8/4/2017,2017,8.17,48.07
West Coast,3,8/4/2018,2018,14.11,46.04
West Coast,3,9/4/2016,2016,12.2,45.41
West Coast,4,10/4/2021,2021,13.4,56.53
West Coast,4,12/4/2014,2014,4.8,56.86
West Coast,4,13/4/2017,2017,13.13,61.2
West Coast,4,13/4/2019,2019,10.9,51.6
West Coast,4,14/4/2018,2018,21.13,67.17
West Coast,4,15/4/2016,2016,18.17,63.58
West Coast,4,20/4/2013,2013,7.23,61.32
West Coast,4,21/4/2012,2012,5.21,74.59
West Coast,4,26/4/2015,2015,17.16,64.47
West Coast,4,27/6/2020,2020,6.5,32.0
West Coast,4,9/4/2022,2022,14.3,42.71
West Coast,4,9/4/2023,2023,9.9,45.29
West Coast,5,15/4/2022,2022,9.4,52.11
West Coast,5,16/4/2021,2021,16.7,73.23
West Coast,5,16/4/2023,2023,13.11,58.4
West Coast,5,19/4/2014,2014,7.14,64.0
West Coast,5,19/4/2019,2019,8.5,60.1
West Coast,5,2/5/2015,2015,18.12,82.59
West Coast,5,21/4/2018,2018,10.19,77.36
West Coast,5,23/4/2016,2016,7.7,71.28
West Coast,5,23/4/2017,2017,11.9,73.10000000000001
West Coast,5,27/4/2013,2013,10.19,71.51
West Coast,5,29/4/2012,2012,16.11,90.7
West Coast,5,4/7/2020,2020,11.11,43.11
West Coast,6,1/5/2016,2016,18.16,89.44
West Coast,6,10/5/2015,2015,11.12,93.71
West Coast,6,11/7/2020,2020,10.7,53.81
West Coast,6,22/4/2023,2023,10.9,69.3
West Coast,6,23/4/2022,2022,4.9,57.010000000000005
West Coast,6,24/4/2021,2021,5.9,79.13000000000001
West Coast,6,26/4/2014,2014,12.17,76.17
West Coast,6,28/4/2019,2019,7.4,67.5
West Coast,6,29/4/2017,2017,16.7,89.80000000000001
West Coast,6,29/4/2018,2018,13.11,90.47
West Coast,6,5/5/2013,2013,21.11,92.62
West Coast,6,6/5/2012,2012,17.18,107.88
West Coast,7,11/5/2013,2013,17.6,110.22
West Coast,7,12/5/2012,2012,7.1,114.98
West Coast,7,16/5/2015,2015,21.9,115.61
West Coast,7,19/7/2020,2020,9.8,63.61
West Coast,7,2/5/2021,2021,20.12,99.25
West Coast,7,29/4/2022,2022,8.8,65.81
West Coast,7,29/4/2023,2023,6.8,76.1
West Coast,7,4/5/2014,2014,7.12,83.28999999999999
West Coast,7,4/5/2019,2019,11.14,78.64
West Coast,7,5/5/2018,2018,16.6,107.07
West Coast,7,6/5/2017,2017,15.7,105.5
West Coast,7,7/5/2016,2016,12.7,102.14
West Coast,8,11/5/2014,2014,30.8,114.09
West Coast,8,11/5/2019,2019,12.16,90.80000000000001
West Coast,8,12/5/2017,2017,9.15,114.65
West Coast,8,12/5/2018,2018,12.14,119.21000000000001
West Coast,8,15/5/2016,2016,20.12,122.26
West Coast,8,17/5/2013,2013,12.18,122.4
West Coast,8,20/5/2012,2012,18.13,133.11
West Coast,8,23/5/2015,2015,20.11,135.72
West Coast,8,26/7/2020,2020,18.3,81.91
West Coast,8,6/5/2023,2023,8.1,84.2
West Coast,8,7/5/2022,2022,4.6,70.41
West Coast,8,9/5/2021,2021,14.14,113.39000000000001
West Coast,9,1/8/2020,2020,11.7,93.61
West Coast,9,12/5/2023,2023,6.7,90.9
West Coast,9,15/5/2022,2022,5.8,76.21000000000001
West Coast,9,16/5/2021,2021,16.1,129.49
West Coast,9,17/5/2019,2019,13.7,104.5
West Coast,9,20/5/2018,2018,20.1,139.31
West Coast,9,21/5/2016,2016,14.1,136.36
West Coast,9,21/5/2017,2017,8.16,122.81
West Coast,9,25/5/2013,2013,23.17,145.57
West Coast,9,27/5/2012,2012,11.18,144.29
West Coast,9,31/5/2015,2015,16.24,151.96
West Coast,10,21/5/2023,2023,4.2,95.1
West Coast,10,22/5/2022,2022,13.8,90.01
West Coast,10,23/5/2021,2021,11.11,140.60000000000002
West Coast,10,24/5/2014,2014,15.11,129.2
West Coast,10,25/5/2019,2019,13.7,118.2
West Coast,10,27/5/2018,2018,11.9,151.21
West Coast,10,28/5/2017,2017,14.6,137.41
West Coast,10,29/5/2016,2016,20.12,156.48000000000002
West Coast,10,3/6/2012,2012,15.1,159.39
West Coast,10,3/6/2013,2013,8.14,153.71
West Coast,10,7/6/2015,2015,10.15,162.10999999999999
West Coast,11,1/6/2014,2014,6.8,136.0
West Coast,11,13/6/2015,2015,14.12,176.23
West Coast,11,2/6/2018,2018,16.5,167.71
West Coast,11,2/6/2019,2019,21.7,139.9
West Coast,11,27/5/2023,2023,6.1,101.2
West Coast,11,28/5/2022,2022,9.6,99.61
West Coast,11,29/5/2021,2021,11.5,152.10000000000002
West Coast,11,3/6/2017,2017,11.11,148.52
West Coast,11,5/6/2016,2016,11.9,168.38
West Coast,11,9/6/2013,2013,12.12,165.83
West Coast,11,9/8/2020,2020,11.6,105.21
West Coast,12,11/6/2016,2016,11.1,179.48000000000002
West Coast,12,14/6/2012,2012,10.19,169.57999999999998
West Coast,12,16/8/2020,2020,12.9,118.11
West Coast,12,19/6/2015,2015,13.12,189.35
West Coast,12,3/6/2023,2023,8.9,110.1
West Coast,12,4/6/2022,2022,8.9,108.51
West Coast,12,6/6/2021,2021,14.11,166.21
West Coast,12,7/6/2014,2014,12.7,148.7
West Coast,12,9/6/2019,2019,10.11,150.01
West Coast,13,10/6/2023,2023,8.4,118.5
West Coast,13,13/6/2021,2021,13.7,179.91
West Coast,13,14/6/2014,2014,15.13,163.83
West Coast,13,15/6/2017,2017,11.17,159.69
West Coast,13,15/6/2018,2018,7.15,174.86
West Coast,13,18/6/2016,2016,20.11,199.59
West Coast,13,21/6/2013,2013,16.7,182.53
West Coast,13,23/6/2012,2012,12.1,181.68
West Coast,13,23/8/2020,2020,9.7,127.81
West Coast,14,18/6/2022,2022,9.9,118.41
West Coast,14,20/6/2019,2019,14.22,164.23
West Coast,14,21/6/2018,2018,6.16,181.02
West Coast,14,22/6/2014,2014,15.13,178.96
West Coast,14,24/6/2017,2017,14.12,173.81
West Coast,14,27/6/2013,2013,13.13,195.66
West Coast,14,27/8/2020,2020,9.7,137.51
West Coast,14,30/6/2012,2012,25.16,206.84
West Coast,14,4/7/2015,2015,16.18,205.53
West Coast,15,1/7/2017,2017,12.15,185.96
West Coast,15,1/9/2020,2020,9.6,147.10999999999999
West Coast,15,11/7/2015,2015,22.15,227.68
West Coast,15,24/6/2022,2022,16.11,134.52
West Coast,15,24/6/2023,2023,5.4,123.9
West Coast,15,27/6/2021,2021,6.7,186.61
West Coast,15,28/6/2014,2014,11.15,190.11
West Coast,15,29/6/2019,2019,11.11,175.34
West Coast,15,30/6/2016,2016,20.1,219.69
West Coast,15,30/6/2018,2018,12.6,193.62
West Coast,15,6/7/2013,2013,11.9,207.56
West Coast,15,7/7/2012,2012,12.14,218.98
West Coast,16,10/7/2016,2016,16.8,236.49
West Coast,16,14/7/2013,2013,14.9,222.46
West Coast,16,15/7/2012,2012,10.9,229.88
West Coast,16,18/7/2015,2015,11.21,238.89
West Coast,16,2/7/2023,2023,12.5,136.4
West Coast,16,3/7/2022,2022,13.15,147.67000000000002
West Coast,16,4/7/2021,2021,3.8,190.41
West Coast,16,6/7/2014,2014,7.9,198.01
West Coast,16,6/7/2019,2019,19.8,195.14
West Coast,16,6/9/2020,2020,7.5,154.60999999999999
West Coast,16,8/7/2018,2018,13.8,207.42000000000002
West Coast,16,9/7/2017,2017,13.1,199.06
West Coast,17,10/7/2022,2022,8.5,156.17000000000002
West Coast,17,10/9/2020,2020,9.11,163.72
West Coast,17,12/7/2014,2014,11.1,209.11
West Coast,17,12/7/2019,2019,12.5,207.64
West Coast,17,12/7/2021,2021,8.12,198.53
West Coast,17,15/7/2018,2018,15.12,222.54
West Coast,17,16/7/2017,2017,11.8,210.86
West Coast,17,17/7/2016,2016,12.1,248.59
West Coast,17,21/7/2012,2012,11.9,241.78
West Coast,17,21/7/2013,2013,11.13,233.59
West Coast,17,26/7/2015,2015,15.13,254.01999999999998
West Coast,17,8/7/2023,2023,5.5,141.9
West Coast,18,1/8/2015,2015,11.17,265.19
West Coast,18,16/7/2023,2023,8.12,150.02
West Coast,18,17/7/2022,2022,12.5,168.67000000000002
West Coast,18,17/9/2020,2020,7.7,171.42
West Coast,18,18/7/2021,2021,14.14,212.67000000000002
West Coast,18,21/7/2019,2019,14.7,222.34
West Coast,18,22/7/2018,2018,14.16,236.7
West Coast,18,23/7/2016,2016,10.6,259.19
West Coast,18,23/7/2017,2017,13.7,224.56
West Coast,18,25/7/2014,2014,6.6,215.71
West Coast,18,28/7/2013,2013,13.11,246.7
West Coast,18,29/7/2012,2012,28.7,270.48
West Coast,19,2/8/2014,2014,20.16,235.87
West Coast,19,22/7/2023,2023,10.9,160.92
West Coast,19,24/7/2021,2021,14.1,226.77
West Coast,19,24/7/2022,2022,10.2,178.87
West Coast,19,27/7/2019,2019,18.13,240.47
West Coast,19,29/7/2018,2018,6.5,243.2
West Coast,19,3/8/2013,2013,20.1,266.8
West Coast,19,30/7/2016,2016,11.6,270.79
West Coast,19,30/7/2017,2017,17.11,241.67000000000002
West Coast,19,4/8/2012,2012,6.12,276.6
West Coast,19,8/8/2015,2015,11.8,276.99
West Coast,20,10/8/2012,2012,16.6,293.2
West Coast,20,10/8/2014,2014,19.12,254.99
West Coast,20,11/8/2013,2013,18.12,284.92
West Coast,20,16/8/2015,2015,15.14,292.13
West Coast,20,30/7/2023,2023,10.12,171.04
West Coast,20,31/7/2021,2021,6.9,233.67000000000002
West Coast,20,31/7/2022,2022,16.8,195.67000000000002
West Coast,20,4/8/2019,2019,15.9,256.37
West Coast,20,5/8/2018,2018,21.16,264.36
West Coast,20,6/8/2017,2017,14.11,255.78
West Coast,20,7/8/2016,2016,17.8,288.59000000000003
West Coast,21,11/8/2018,2018,9.8,274.16
West Coast,21,11/8/2019,2019,13.12,269.49
West Coast,21,12/8/2017,2017,15.1,270.88
West Coast,21,13/8/2016,2016,14.13,302.72
West Coast,21,16/8/2014,2014,11.8,266.79
West Coast,21,17/8/2013,2013,6.5,291.42
West Coast,21,19/8/2012,2012,14.14,307.34
West Coast,21,23/8/2015,2015,25.12,317.25
West Coast,21,5/8/2023,2023,11.6,182.64
West Coast,21,7/8/2022,2022,13.8,209.47
West Coast,21,9/8/2021,2021,9.9,243.57
West Coast,22,12/8/2023,2023,4.9,187.54
West Coast,22,13/8/2022,2022,7.5,216.97
West Coast,22,15/8/2021,2021,9.1,252.67000000000002
West Coast,22,18/8/2019,2019,13.4,282.89
West Coast,22,19/8/2016,2016,13.14,315.86
West Coast,22,19/8/2017,2017,9.6,280.48
West Coast,22,19/8/2018,2018,14.7,288.86
West Coast,22,23/8/2013,2013,5.9,297.32
West Coast,22,23/8/2014,2014,18.11,284.9
West Coast,22,25/8/2012,2012,15.17,322.51
West Coast,22,30/8/2015,2015,10.9,328.15
West Coast,23,20/8/2022,2022,7.4,224.37
West Coast,23,20/8/2023,2023,14.8,202.34
West Coast,23,21/8/2021,2021,13.9,266.57
West Coast,23,24/8/2019,2019,9.13,292.02
West Coast,23,26/8/2016,2016,14.16,330.02
West Coast,23,26/8/2018,2018,14.14,303.0
West Coast,23,27/8/2017,2017,15.1,295.58
West Coast,23,31/8/2012,2012,10.1,332.61
West Coast,23,31/8/2013,2013,5.13,302.45
West Coast,23,31/8/2014,2014,23.13,308.03
West Coast,23,5/9/2015,2015,18.17,346.32
West Coast,24,26/8/2023,2023,12.6,214.94
West Coast,25,3/10/2020,2020,11.9,183.32
West Coast,25,5/9/2019,2019,17.14,309.16
West Coast,25,8/9/2016,2016,7.1,337.12
West Coast,25,9/9/2012,2012,24.18,356.79
West Coast,25,9/9/2017,2017,9.6,305.18
West Coast,26,11/9/2015,2015,14.12,360.44
West Coast,26,8/9/2018,2018,12.14,315.14
West Coast,27,13/9/2019,2019,10.8,319.96
West Coast,27,15/9/2012,2012,9.6,366.39
West Coast,27,16/9/2017,2017,9.4,314.58
West Coast,28,22/9/2018,2018,18.13,333.27
West Coast,28,26/9/2015,2015,10.2,370.64
West Coast,29,29/9/2018,2018,11.13,344.4
West Coast,29,3/10/2015,2015,8.13,378.77
Western Bulldogs,1,1/4/2012,2012,12.15,12.15
Western Bulldogs,1,16/3/2022,2022,11.5,11.5
Western Bulldogs,1,18/3/2023,2023,9.11,9.11
Western Bulldogs,1,19/3/2021,2021,10.9,10.9
Western Bulldogs,1,20/3/2020,2020,5.4,5.4
Western Bulldogs,1,23/3/2014,2014,11.3,11.3
Western Bulldogs,1,23/3/2019,2019,11.16,11.16
Western Bulldogs,1,24/3/2017,2017,15.1,15.1
Western Bulldogs,1,25/3/2018,2018,7.9,7.9
Western Bulldogs,1,27/3/2016,2016,15.13,15.13
Western Bulldogs,1,30/3/2013,2013,19.13,19.13
Western Bulldogs,1,4/4/2015,2015,14.13,14.13
Western Bulldogs,2,1/4/2018,2018,9.16,17.060000000000002
Western Bulldogs,2,11/4/2015,2015,12.13,26.26
Western Bulldogs,2,14/6/2020,2020,7.7,13.100000000000001
Western Bulldogs,2,2/4/2016,2016,13.15,28.28
Western Bulldogs,2,24/3/2022,2022,13.12,24.619999999999997
Western Bulldogs,2,25/3/2023,2023,5.11,14.219999999999999
Western Bulldogs,2,28/3/2021,2021,14.16,25.060000000000002
Western Bulldogs,2,30/3/2014,2014,8.6,19.9
Western Bulldogs,2,31/3/2017,2017,16.14,31.240000000000002
Western Bulldogs,2,31/3/2019,2019,16.1,27.26
Western Bulldogs,2,6/4/2013,2013,11.12,30.25
Western Bulldogs,2,7/4/2012,2012,9.1,21.25
Western Bulldogs,3,10/4/2016,2016,13.12,41.4
Western Bulldogs,3,14/4/2012,2012,5.1,26.35
Western Bulldogs,3,14/4/2013,2013,10.8,41.05
Western Bulldogs,3,19/4/2015,2015,8.9,35.160000000000004
Western Bulldogs,3,19/6/2020,2020,8.9,22.0
Western Bulldogs,3,2/4/2021,2021,25.17,50.230000000000004
Western Bulldogs,3,30/3/2023,2023,10.7,24.919999999999998
Western Bulldogs,3,31/3/2022,2022,9.17,33.79
Western Bulldogs,3,5/4/2014,2014,15.1,35.0
Western Bulldogs,3,7/4/2019,2019,9.14,36.400000000000006
Western Bulldogs,3,8/4/2017,2017,10.13,41.370000000000005
Western Bulldogs,3,8/4/2018,2018,14.2,31.259999999999998
Western Bulldogs,4,10/4/2021,2021,10.13,60.36000000000001
Western Bulldogs,4,12/4/2014,2014,17.8,52.8
Western Bulldogs,4,12/4/2019,2019,9.1,45.5
Western Bulldogs,4,14/4/2017,2017,12.17,53.540000000000006
Western Bulldogs,4,14/4/2018,2018,11.13,42.39
Western Bulldogs,4,16/4/2016,2016,13.7,55.1
Western Bulldogs,4,21/4/2013,2013,4.4,45.45
Western Bulldogs,4,22/4/2012,2012,13.1,39.45
Western Bulldogs,4,25/6/2020,2020,10.7,32.7
Western Bulldogs,4,26/4/2015,2015,18.17,53.330000000000005
Western Bulldogs,4,8/4/2023,2023,12.17,37.089999999999996
Western Bulldogs,4,9/4/2022,2022,7.19,40.98
Western Bulldogs,5,15/4/2022,2022,21.13,62.11
Western Bulldogs,5,15/4/2023,2023,8.8,45.89
Western Bulldogs,5,17/4/2021,2021,17.16,77.52000000000001
Western Bulldogs,5,2/5/2015,2015,11.11,64.44
Western Bulldogs,5,20/4/2014,2014,13.13,65.93
Western Bulldogs,5,21/4/2018,2018,8.6,50.99
Western Bulldogs,5,21/4/2019,2019,7.15,52.650000000000006
Western Bulldogs,5,22/4/2017,2017,17.2,70.74000000000001
Western Bulldogs,5,23/4/2016,2016,17.18,72.28
Western Bulldogs,5,27/4/2013,2013,13.8,59.25
Western Bulldogs,5,28/4/2012,2012,15.14,54.59
Western Bulldogs,5,4/7/2020,2020,13.9,46.6
Western Bulldogs,6,12/7/2020,2020,7.9,54.5
Western Bulldogs,6,21/4/2023,2023,17.16,63.05
Western Bulldogs,6,23/4/2021,2021,15.14,92.66
Western Bulldogs,6,23/4/2022,2022,9.8,71.91
Western Bulldogs,6,27/4/2014,2014,12.11,78.04
Western Bulldogs,6,27/4/2018,2018,11.14,62.13
Western Bulldogs,6,27/4/2019,2019,9.15,61.800000000000004
Western Bulldogs,6,28/4/2017,2017,9.19,79.93
Western Bulldogs,6,29/4/2016,2016,6.9,79.18
Western Bulldogs,6,4/5/2012,2012,11.11,65.7
Western Bulldogs,6,5/5/2013,2013,10.7,69.95
Western Bulldogs,6,9/5/2015,2015,13.9,78.34
Western Bulldogs,7,1/5/2022,2022,16.7,88.61
Western Bulldogs,7,11/5/2013,2013,15.7,85.65
Western Bulldogs,7,13/5/2012,2012,15.11,80.81
Western Bulldogs,7,17/5/2015,2015,14.4,92.74000000000001
Western Bulldogs,7,17/7/2020,2020,14.9,69.4
Western Bulldogs,7,29/4/2023,2023,14.1,77.14999999999999
Western Bulldogs,7,3/5/2014,2014,9.11,87.15
Western Bulldogs,7,30/4/2021,2021,7.13,99.79
Western Bulldogs,7,4/5/2019,2019,15.9,77.7
Western Bulldogs,7,5/5/2018,2018,11.15,73.28
Western Bulldogs,7,6/5/2017,2017,11.14,91.07000000000001
Western Bulldogs,7,7/5/2016,2016,18.15,97.33
Western Bulldogs,8,10/5/2014,2014,15.9,103.05
Western Bulldogs,8,11/5/2019,2019,13.14,90.84
